XCen,YCen,Depth
428803.086,566771.535,0.03
428803.086,566776.535,0.154
428803.086,566781.535,0.039
428803.086,566786.535,0.033
428803.086,566791.535,0.023
428803.086,566796.535,0.028
428803.086,566801.535,0.033
428803.086,566806.535,0.029
428803.086,566811.535,0.023
428803.086,566816.535,0.012
428803.086,566821.535,0.012
428803.086,566826.535,0.022
428803.086,566831.535,0.033
428803.086,566836.535,0.032
428803.086,566841.535,0.031
428803.086,566846.535,0.032
428803.086,566851.535,0.032
428803.086,566856.535,0.041
428803.086,566861.535,0.052
428803.086,566866.535,0.05
428803.086,566871.535,0.05
428803.086,566876.535,0.05
428803.086,566881.535,0.029
428803.086,566886.535,0.026
428803.086,566891.535,0.026
428803.086,566896.535,0.021
428803.086,566901.535,0.013
428803.086,566906.535,0.007
428803.086,566911.535,0.007
428803.086,566916.535,0.009
428803.086,566921.535,0.012
428803.086,566926.535,0.017
428803.086,566931.535,0.015
428803.086,566936.535,0.012
428803.086,566941.535,0.008
428803.086,566946.535,0.006
428803.086,566951.535,0.006
428803.086,566956.535,0.007
428803.086,566961.535,0.01
428803.086,566966.535,0.009
428803.086,566971.535,0.009
428803.086,566976.535,0.008
428803.086,566981.535,0.01
428803.086,566986.535,0.013
428803.086,566991.535,0.016
428803.086,566996.535,0.02
428803.086,567001.535,0.023
428803.086,567006.535,0.026
428803.086,567011.535,0.028
428803.086,567016.535,0.028
428803.086,567021.535,0.024
428803.086,567026.535,0.007
428803.086,567031.535,0.003
428803.086,567036.535,0.004
428803.086,567041.535,0.004
428803.086,567046.535,0.003
428803.086,567051.535,0.005
428803.086,567056.535,0.003
428803.086,567061.535,0.002
428803.086,567066.535,0.003
428803.086,567071.535,0.002
428803.086,567076.535,0.005
428803.086,567081.535,0.006
428803.086,567086.535,0.004
428803.086,567091.535,0.004
428803.086,567096.535,0.004
428803.086,567101.535,0.004
428808.086,565926.535,0.008
428808.086,565931.535,0.011
428808.086,565936.535,0.014
428808.086,565941.535,0.02
428808.086,565946.535,0.038
428808.086,565951.535,0.02
428808.086,565956.535,0.011
428808.086,565961.535,0.008
428808.086,565966.535,0.009
428808.086,565971.535,0.011
428808.086,565976.535,0.017
428808.086,565981.535,0.017
428808.086,565986.535,0.019
428808.086,565991.535,0.017
428808.086,565996.535,0.015
428808.086,566001.535,0.014
428808.086,566016.535,0.019
428808.086,566021.535,0.018
428808.086,566026.535,0.028
428808.086,566031.535,0.022
428808.086,566036.535,0.016
428808.086,566041.535,0.019
428808.086,566046.535,0.012
428808.086,566051.535,0.015
428808.086,566056.535,0.028
428808.086,566061.535,0.049
428808.086,566066.535,0.031
428808.086,566071.535,0.014
428808.086,566101.535,0.006
428808.086,566106.535,0.005
428808.086,566111.535,0.006
428808.086,566116.535,0.006
428808.086,566121.535,0.007
428808.086,566126.535,0.008
428808.086,566131.535,0.007
428808.086,566136.535,0.008
428808.086,566141.535,0.008
428808.086,566146.535,0.009
428808.086,566151.535,0.011
428808.086,566156.535,0.013
428808.086,566161.535,0.017
428808.086,566166.535,0.014
428808.086,566171.535,0.011
428808.086,566176.535,0.005
428808.086,566186.535,0.013
428808.086,566191.535,0.011
428808.086,566196.535,0.004
428808.086,566201.535,0.003
428808.086,566206.535,0.003
428808.086,566211.535,0.002
428808.086,566221.535,0.003
428808.086,566226.535,0.003
428808.086,566231.535,0.005
428808.086,566236.535,0.015
428808.086,566241.535,0.027
428808.086,566246.535,0.048
428808.086,566251.535,0.049
428808.086,566256.535,0.003
428808.086,566261.535,0.002
428808.086,566266.535,0.002
428808.086,566271.535,0.001
428808.086,566276.535,0.009
428808.086,566281.535,0.004
428808.086,566286.535,0.004
428808.086,566291.535,0.005
428808.086,566296.535,0.005
428808.086,566301.535,0.005
428808.086,566306.535,0.006
428808.086,566311.535,0.006
428808.086,566316.535,0.005
428808.086,566321.535,0.003
428808.086,566341.535,0.008
428808.086,566346.535,0.004
